2011,DateTime (MDT),Discharge (l/min),SC (microSiemens/cm),,2017,DateTime (MDT),Discharge (l/min),SC (microSiemens/cm),,2018,DateTime (MDT),Discharge (l/min),SC (microSiemens/cm)
,10/3/2010 15:15,64562,109.7,,,10/3/2016 15:15,94465,148,,,10/3/2017 15:15,115363,90
,10/3/2010 15:30,66092,109.7,,,10/3/2016 15:30,94465,147,,,10/3/2017 15:30,112984,90
,10/3/2010 15:45,66092,110.3,,,10/3/2016 15:45,94465,145,,,10/3/2017 15:45,112984,90
,10/3/2010 16:00,64562,110.5,,,10/3/2016 16:00,96674,144,,,10/3/2017 16:00,112984,90
,10/3/2010 16:15,64562,110.7,,,10/3/2016 16:15,94465,143,,,10/3/2017 16:15,112984,90
,10/3/2010 16:30,66092,111.9,,,10/3/2016 16:30,94465,142,,,10/3/2017 16:30,112984,90
,10/3/2010 16:45,66092,112.3,,,10/3/2016 16:45,94465,142,,,10/3/2017 16:45,112984,91
,10/3/2010 17:00,64562,111.5,,,10/3/2016 17:00,94465,142,,,10/3/2017 17:00,112984,92
,10/3/2010 17:15,66092,110.6,,,10/3/2016 17:15,94465,142,,,10/3/2017 17:15,112984,93
,10/3/2010 17:30,64562,109.9,,,10/3/2016 17:30,94465,142,,,10/3/2017 17:30,115363,93
,10/3/2010 17:45,66092,109.7,,,10/3/2016 17:45,94465,142,,,10/3/2017 17:45,115363,91
,10/3/2010 18:00,66092,109.7,,,10/3/2016 18:00,92256,143,,,10/3/2017 18:00,115363,91
,10/3/2010 18:15,66092,109,,,10/3/2016 18:15,92256,145,,,10/3/2017 18:15,115363,90
,10/3/2010 18:30,64562,109.1,,,10/3/2016 18:30,92256,144,,,10/3/2017 18:30,115363,90
,10/3/2010 18:45,66092,109.6,,,10/3/2016 18:45,92256,143,,,10/3/2017 18:45,115363,90
,10/3/2010 19:00,66092,110.8,,,10/3/2016 19:00,92256,141,,,10/3/2017 19:00,115363,90
,10/3/2010 19:15,66092,111.4,,,10/3/2016 19:15,90217,140,,,10/3/2017 19:15,117741,90
,10/3/2010 19:30,66092,112.3,,,10/3/2016 19:30,92256,140,,,10/3/2017 19:30,115363,91
,10/3/2010 19:45,66092,113.1,,,10/3/2016 19:45,92256,140,,,10/3/2017 19:45,117741,92
,10/3/2010 20:00,64562,112.8,,,10/3/2016 20:00,92256,139,,,10/3/2017 20:00,115363,93
,10/3/2010 20:15,66092,112.9,,,10/3/2016 20:15,92256,140,,,10/3/2017 20:15,117741,93
,10/3/2010 20:30,66092,111.7,,,10/3/2016 20:30,90217,140,,,10/3/2017 20:30,117741,91
,10/3/2010 20:45,66092,111.5,,,10/3/2016 20:45,90217,141,,,10/3/2017 20:45,115363,90
,10/3/2010 21:00,66092,109.9,,,10/3/2016 21:00,90217,142,,,10/3/2017 21:00,115363,90
,10/3/2010 21:15,66092,109.7,,,10/3/2016 21:15,90217,143,,,10/3/2017 21:15,115363,89
,10/3/2010 21:30,66092,111,,,10/3/2016 21:30,90217,142,,,10/3/2017 21:30,117741,89
,10/3/2010 21:45,66092,111,,,10/3/2016 21:45,90217,140,,,10/3/2017 21:45,115363,89
,10/3/2010 22:00,66092,111,,,10/3/2016 22:00,90217,140,,,10/3/2017 22:00,115363,89
,10/3/2010 22:15,64562,111.8,,,10/3/2016 22:15,90217,139,,,10/3/2017 22:15,115363,90
,10/3/2010 22:30,66092,111.4,,,10/3/2016 22:30,90217,139,,,10/3/2017 22:30,115363,90
,10/3/2010 22:45,66092,112.5,,,10/3/2016 22:45,90217,139,,,10/3/2017 22:45,115363,90
,10/3/2010 23:00,64562,112.8,,,10/3/2016 23:00,90217,140,,,10/3/2017 23:00,115363,91
,10/3/2010 23:15,66092,112.2,,,10/3/2016 23:15,90217,140,,,10/3/2017 23:15,115363,93
,10/3/2010 23:30,66092,111.5,,,10/3/2016 23:30,90217,141,,,10/3/2017 23:30,115363,92
,10/3/2010 23:45,66092,110.8,,,10/3/2016 23:45,88009,142,,,10/3/2017 23:45,115363,91
,10/4/2010 0:00,66092,110.6,,,10/4/2016 0:00,88009,143,,,10/4/2017 0:00,115363,90
,10/4/2010 0:15,66092,110.3,,,10/4/2016 0:15,90217,145,,,10/4/2017 0:15,112984,89
,10/4/2010 0:30,66092,110.8,,,10/4/2016 0:30,88009,145,,,10/4/2017 0:30,115363,88
,10/4/2010 0:45,66092,110.7,,,10/4/2016 0:45,88009,143,,,10/4/2017 0:45,115363,89
,10/4/2010 1:00,66092,110.4,,,10/4/2016 1:00,88009,142,,,10/4/2017 1:00,115363,88
,10/4/2010 1:15,66092,111.7,,,10/4/2016 1:15,88009,142,,,10/4/2017 1:15,115363,89
,10/4/2010 1:30,66092,111.7,,,10/4/2016 1:30,88009,141,,,10/4/2017 1:30,115363,89
,10/4/2010 1:45,66092,112.4,,,10/4/2016 1:45,88009,141,,,10/4/2017 1:45,115363,90
,10/4/2010 2:00,66092,112.6,,,10/4/2016 2:00,88009,141,,,10/4/2017 2:00,112984,90
,10/4/2010 2:15,66092,113.5,,,10/4/2016 2:15,88009,141,,,10/4/2017 2:15,115363,91
,10/4/2010 2:30,66092,113.6,,,10/4/2016 2:30,85970,142,,,10/4/2017 2:30,115363,93
,10/4/2010 2:45,66092,113.1,,,10/4/2016 2:45,85970,142,,,10/4/2017 2:45,112984,93
,10/4/2010 3:00,66092,111.6,,,10/4/2016 3:00,85970,144,,,10/4/2017 3:00,115363,91
,10/4/2010 3:15,66092,110.5,,,10/4/2016 3:15,85970,145,,,10/4/2017 3:15,117741,90
,10/4/2010 3:30,66092,110.6,,,10/4/2016 3:30,83761,145,,,10/4/2017 3:30,115363,90
,10/4/2010 3:45,66092,110.6,,,10/4/2016 3:45,83761,143,,,10/4/2017 3:45,112984,89
,10/4/2010 4:00,66092,110.8,,,10/4/2016 4:00,83761,142,,,10/4/2017 4:00,112984,89
,10/4/2010 4:15,66092,110.3,,,10/4/2016 4:15,83761,141,,,10/4/2017 4:15,115363,90
,10/4/2010 4:30,66092,110.4,,,10/4/2016 4:30,83761,140,,,10/4/2017 4:30,112984,89
,10/4/2010 4:45,67791,111.2,,,10/4/2016 4:45,83761,140,,,10/4/2017 4:45,115363,89
,10/4/2010 5:00,66092,111.7,,,10/4/2016 5:00,81722,140,,,10/4/2017 5:00,112984,91
,10/4/2010 5:15,67791,112.1,,,10/4/2016 5:15,81722,140,,,10/4/2017 5:15,115363,93
,10/4/2010 5:30,67791,112.1,,,10/4/2016 5:30,81722,141,,,10/4/2017 5:30,115363,93
,10/4/2010 5:45,66092,112.6,,,10/4/2016 5:45,83761,141,,,10/4/2017 5:45,112984,93
,10/4/2010 6:00,66092,113.4,,,10/4/2016 6:00,81722,143,,,10/4/2017 6:00,112984,90
,10/4/2010 6:15,66092,113.3,,,10/4/2016 6:15,81722,143,,,10/4/2017 6:15,112984,90
,10/4/2010 6:30,67791,112.5,,,10/4/2016 6:30,81722,142,,,10/4/2017 6:30,112984,89
,10/4/2010 6:45,66092,111.9,,,10/4/2016 6:45,81722,141,,,10/4/2017 6:45,115363,89
,10/4/2010 7:00,66092,111.1,,,10/4/2016 7:00,81722,140,,,10/4/2017 7:00,112984,89
,10/4/2010 7:15,66092,110.4,,,10/4/2016 7:15,79854,139,,,10/4/2017 7:15,115363,90
,10/4/2010 7:30,66092,111.6,,,10/4/2016 7:30,81722,139,,,10/4/2017 7:30,112984,90
,10/4/2010 7:45,66092,112.1,,,10/4/2016 7:45,81722,139,,,10/4/2017 7:45,115363,92
,10/4/2010 8:00,67791,112,,,10/4/2016 8:00,79854,139,,,10/4/2017 8:00,115363,93
,10/4/2010 8:15,66092,112.3,,,10/4/2016 8:15,79854,139,,,10/4/2017 8:15,115363,92
,10/4/2010 8:30,66092,112,,,10/4/2016 8:30,79854,139,,,10/4/2017 8:30,112984,92
,10/4/2010 8:45,64562,112.4,,,10/4/2016 8:45,79854,140,,,10/4/2017 8:45,112984,90
,10/4/2010 9:00,66092,112.9,,,10/4/2016 9:00,79854,141,,,10/4/2017 9:00,110606,90
,10/4/2010 9:15,64562,113.6,,,10/4/2016 9:15,79854,141,,,10/4/2017 9:15,110606,90
,10/4/2010 9:30,66092,113.6,,,10/4/2016 9:30,77815,141,,,10/4/2017 9:30,112984,90
,10/4/2010 9:45,64562,112.7,,,10/4/2016 9:45,77815,140,,,10/4/2017 9:45,110606,90
,10/4/2010 10:00,66092,112.3,,,10/4/2016 10:00,77815,138,,,10/4/2017 10:00,112984,90
,10/4/2010 10:15,66092,111.9,,,10/4/2016 10:15,77815,137,,,10/4/2017 10:15,112984,90
,10/4/2010 10:30,66092,111.7,,,10/4/2016 10:30,77815,136,,,10/4/2017 10:30,112984,91
,10/4/2010 10:45,66092,111.2,,,10/4/2016 10:45,77815,136,,,10/4/2017 10:45,112984,93
,10/4/2010 11:00,66092,112,,,10/4/2016 11:00,77815,136,,,10/4/2017 11:00,112984,94
,10/4/2010 11:15,66092,111.7,,,10/4/2016 11:15,75776,136,,,10/4/2017 11:15,110606,94
,10/4/2010 11:30,66092,112.1,,,10/4/2016 11:30,77815,136,,,10/4/2017 11:30,110606,92
,10/4/2010 11:45,66092,112.8,,,10/4/2016 11:45,75776,136,,,10/4/2017 11:45,112984,91
,10/4/2010 12:00,66092,113.5,,,10/4/2016 12:00,75776,137,,,10/4/2017 12:00,110606,91
,10/4/2010 12:15,66092,114,,,10/4/2016 12:15,75776,138,,,10/4/2017 12:15,112984,91
,10/4/2010 12:30,66092,113.8,,,10/4/2016 12:30,77815,138,,,10/4/2017 12:30,112984,90
,10/4/2010 12:45,66092,112.5,,,10/4/2016 12:45,75776,137,,,10/4/2017 12:45,110606,91
,10/4/2010 13:00,67791,110.9,,,10/4/2016 13:00,75776,136,,,10/4/2017 13:00,110606,91
,10/4/2010 13:15,67791,110.9,,,10/4/2016 13:15,75776,135,,,10/4/2017 13:15,112984,91
,10/4/2010 13:30,67791,111,,,10/4/2016 13:30,75776,134,,,10/4/2017 13:30,112984,92
,10/4/2010 13:45,66092,110.6,,,10/4/2016 13:45,75776,134,,,10/4/2017 13:45,110606,94
,10/4/2010 14:00,67791,111.1,,,10/4/2016 14:00,75776,134,,,10/4/2017 14:00,112984,94
,10/4/2010 14:15,67791,110.9,,,10/4/2016 14:15,75776,134,,,10/4/2017 14:15,112984,93
,10/4/2010 14:30,69490,111,,,10/4/2016 14:30,75776,134,,,10/4/2017 14:30,112984,92
,10/4/2010 14:45,67791,113.2,,,10/4/2016 14:45,77815,135,,,10/4/2017 14:45,110606,91
,10/4/2010 15:00,66092,112.5,,,10/4/2016 15:00,75776,136,,,10/4/2017 15:00,115363,91
,10/4/2010 15:15,67791,112.9,,,10/4/2016 15:15,77815,137,,,10/4/2017 15:15,117741,91
,10/4/2010 15:30,67791,113.8,,,10/4/2016 15:30,77815,136,,,10/4/2017 15:30,117741,91
,10/4/2010 15:45,67791,113.3,,,10/4/2016 15:45,77815,135,,,10/4/2017 15:45,117741,90
,10/4/2010 16:00,67791,111.6,,,10/4/2016 16:00,77815,134,,,10/4/2017 16:00,117741,91
,10/4/2010 16:15,67791,111,,,10/4/2016 16:15,75776,133,,,10/4/2017 16:15,115363,92
,10/4/2010 16:30,67791,110.3,,,10/4/2016 16:30,75776,133,,,10/4/2017 16:30,117741,92
,10/4/2010 16:45,66092,109.4,,,10/4/2016 16:45,77815,133,,,10/4/2017 16:45,115363,94
,10/4/2010 17:00,66092,109.8,,,10/4/2016 17:00,79854,133,,,10/4/2017 17:00,117741,94
,10/4/2010 17:15,66092,110.2,,,10/4/2016 17:15,79854,133,,,10/4/2017 17:15,117741,93
,10/4/2010 17:30,66092,109.8,,,10/4/2016 17:30,79854,134,,,10/4/2017 17:30,117741,92
,10/4/2010 17:45,66092,110.8,,,10/4/2016 17:45,79854,136,,,10/4/2017 17:45,120290,92
,10/4/2010 18:00,67791,111.1,,,10/4/2016 18:00,81722,135,,,10/4/2017 18:00,120290,91
,10/4/2010 18:15,69490,112.3,,,10/4/2016 18:15,81722,132,,,10/4/2017 18:15,120290,91
,10/4/2010 18:30,69490,113.4,,,10/4/2016 18:30,81722,132,,,10/4/2017 18:30,122838,91
,10/4/2010 18:45,67791,113.4,,,10/4/2016 18:45,81722,131,,,10/4/2017 18:45,122838,91
,10/4/2010 19:00,69490,112.2,,,10/4/2016 19:00,81722,131,,,10/4/2017 19:00,120290,92
,10/4/2010 19:15,69490,111,,,10/4/2016 19:15,81722,131,,,10/4/2017 19:15,120290,92
,10/4/2010 19:30,69490,110.5,,,10/4/2016 19:30,81722,132,,,10/4/2017 19:30,125387,94
,10/4/2010 19:45,69490,110.5,,,10/4/2016 19:45,81722,134,,,10/4/2017 19:45,122838,95
,10/4/2010 20:00,69490,110.5,,,10/4/2016 20:00,81722,135,,,10/4/2017 20:00,122838,94
,10/4/2010 20:15,69490,110.8,,,10/4/2016 20:15,81722,137,,,10/4/2017 20:15,122838,93
,10/4/2010 20:30,69490,111.3,,,10/4/2016 20:30,83761,138,,,10/4/2017 20:30,125387,93
,10/4/2010 20:45,69490,112.6,,,10/4/2016 20:45,83761,140,,,10/4/2017 20:45,122838,93
,10/4/2010 21:00,69490,113.9,,,10/4/2016 21:00,83761,140,,,10/4/2017 21:00,125387,93
,10/4/2010 21:15,69490,114.4,,,10/4/2016 21:15,81722,139,,,10/4/2017 21:15,122838,94
,10/4/2010 21:30,71189,115.4,,,10/4/2016 21:30,81722,138,,,10/4/2017 21:30,122838,94
,10/4/2010 21:45,71189,115.3,,,10/4/2016 21:45,83761,138,,,10/4/2017 21:45,122838,95
,10/4/2010 22:00,69490,114.6,,,10/4/2016 22:00,81722,139,,,10/4/2017 22:00,117741,95
,10/4/2010 22:15,69490,113.4,,,10/4/2016 22:15,83761,139,,,10/4/2017 22:15,122838,96
,10/4/2010 22:30,69490,112.6,,,10/4/2016 22:30,83761,140,,,10/4/2017 22:30,122838,98
,10/4/2010 22:45,69490,112.4,,,10/4/2016 22:45,81722,141,,,10/4/2017 22:45,120290,98
,10/4/2010 23:00,71189,112.6,,,10/4/2016 23:00,81722,142,,,10/4/2017 23:00,120290,97
,10/4/2010 23:15,69490,112.5,,,10/4/2016 23:15,81722,143,,,10/4/2017 23:15,122838,97
,10/4/2010 23:30,69490,113.9,,,10/4/2016 23:30,81722,145,,,10/4/2017 23:30,120290,96
,10/4/2010 23:45,71189,113,,,10/4/2016 23:45,81722,147,,,10/4/2017 23:45,120290,96
,10/5/2010 0:00,71189,113.5,,,10/5/2016 0:00,81722,148,,,10/5/2017 0:00,120290,96
,10/5/2010 0:15,69490,113.6,,,10/5/2016 0:15,81722,147,,,10/5/2017 0:15,120290,97
,10/5/2010 0:30,69490,114.9,,,10/5/2016 0:30,81722,146,,,10/5/2017 0:30,120290,97
,10/5/2010 0:45,69490,115.6,,,10/5/2016 0:45,79854,145,,,10/5/2017 0:45,120290,98
,10/5/2010 1:00,69490,115.8,,,10/5/2016 1:00,81722,145,,,10/5/2017 1:00,117741,100
,10/5/2010 1:15,69490,114.8,,,10/5/2016 1:15,79854,145,,,10/5/2017 1:15,120290,100
,10/5/2010 1:30,69490,114.7,,,10/5/2016 1:30,79854,145,,,10/5/2017 1:30,117741,99
,10/5/2010 1:45,69490,114.1,,,10/5/2016 1:45,79854,146,,,10/5/2017 1:45,120290,98
,10/5/2010 2:00,69490,113.1,,,10/5/2016 2:00,79854,146,,,10/5/2017 2:00,120290,97
,10/5/2010 2:15,69490,113.3,,,10/5/2016 2:15,79854,147,,,10/5/2017 2:15,120290,97
,10/5/2010 2:30,69490,114.1,,,10/5/2016 2:30,77815,148,,,10/5/2017 2:30,117741,97
,10/5/2010 2:45,69490,113.7,,,10/5/2016 2:45,77815,149,,,10/5/2017 2:45,117741,97
,10/5/2010 3:00,69490,114,,,10/5/2016 3:00,79854,149,,,10/5/2017 3:00,120290,97
,10/5/2010 3:15,69490,114.4,,,10/5/2016 3:15,77815,147,,,10/5/2017 3:15,120290,97
,10/5/2010 3:30,69490,115.4,,,10/5/2016 3:30,79854,145,,,10/5/2017 3:30,117741,97
,10/5/2010 3:45,69490,116.5,,,10/5/2016 3:45,77815,144,,,10/5/2017 3:45,117741,97
,10/5/2010 4:00,71189,116.9,,,10/5/2016 4:00,77815,144,,,10/5/2017 4:00,120290,98
,10/5/2010 4:15,69490,116,,,10/5/2016 4:15,77815,143,,,10/5/2017 4:15,115363,99
,10/5/2010 4:30,71189,114.1,,,10/5/2016 4:30,77815,143,,,10/5/2017 4:30,117741,99
,10/5/2010 4:45,69490,113.4,,,10/5/2016 4:45,77815,144,,,10/5/2017 4:45,117741,97
,10/5/2010 5:00,67791,112.2,,,10/5/2016 5:00,77815,144,,,10/5/2017 5:00,117741,96
,10/5/2010 5:15,69490,111.6,,,10/5/2016 5:15,77815,144,,,10/5/2017 5:15,117741,95
,10/5/2010 5:30,69490,112.8,,,10/5/2016 5:30,79854,145,,,10/5/2017 5:30,117741,95
,10/5/2010 5:45,69490,111.3,,,10/5/2016 5:45,77815,146,,,10/5/2017 5:45,117741,95
,10/5/2010 6:00,69490,111.5,,,10/5/2016 6:00,77815,147,,,10/5/2017 6:00,117741,95
,10/5/2010 6:15,69490,111.8,,,10/5/2016 6:15,79854,145,,,10/5/2017 6:15,117741,95
,10/5/2010 6:30,69490,111.6,,,10/5/2016 6:30,77815,144,,,10/5/2017 6:30,117741,96
,10/5/2010 6:45,69490,112.3,,,10/5/2016 6:45,77815,142,,,10/5/2017 6:45,115363,96
,10/5/2010 7:00,69490,112.7,,,10/5/2016 7:00,77815,142,,,10/5/2017 7:00,117741,97
,10/5/2010 7:15,69490,113.2,,,10/5/2016 7:15,77815,141,,,10/5/2017 7:15,115363,98
,10/5/2010 7:30,69490,112.8,,,10/5/2016 7:30,77815,141,,,10/5/2017 7:30,117741,98
,10/5/2010 7:45,69490,111.7,,,10/5/2016 7:45,77815,141,,,10/5/2017 7:45,120290,97
,10/5/2010 8:00,69490,111.1,,,10/5/2016 8:00,77815,141,,,10/5/2017 8:00,117741,96
,10/5/2010 8:15,69490,110.5,,,10/5/2016 8:15,75776,141,,,10/5/2017 8:15,117741,95
,10/5/2010 8:30,67791,110.4,,,10/5/2016 8:30,75776,141,,,10/5/2017 8:30,112984,95
,10/5/2010 8:45,67791,110.6,,,10/5/2016 8:45,75776,143,,,10/5/2017 8:45,117741,94
,10/5/2010 9:00,67791,110.5,,,10/5/2016 9:00,75776,143,,,10/5/2017 9:00,115363,94
,10/5/2010 9:15,67791,110.9,,,10/5/2016 9:15,75776,142,,,10/5/2017 9:15,115363,94
,10/5/2010 9:30,66092,111.2,,,10/5/2016 9:30,75776,141,,,10/5/2017 9:30,115363,95
,10/5/2010 9:45,67791,111.8,,,10/5/2016 9:45,75776,140,,,10/5/2017 9:45,115363,95
,10/5/2010 10:00,67791,111.8,,,10/5/2016 10:00,75776,139,,,10/5/2017 10:00,115363,96
,10/5/2010 10:15,67791,112.2,,,10/5/2016 10:15,73907,139,,,10/5/2017 10:15,115363,97
,10/5/2010 10:30,67791,112.5,,,10/5/2016 10:30,73907,138,,,10/5/2017 10:30,115363,97
,10/5/2010 10:45,67791,112.8,,,10/5/2016 10:45,73907,138,,,10/5/2017 10:45,117741,96
,10/5/2010 11:00,69490,112,,,10/5/2016 11:00,73907,139,,,10/5/2017 11:00,115363,95
,10/5/2010 11:15,67791,111.4,,,10/5/2016 11:15,75776,139,,,10/5/2017 11:15,115363,94
,10/5/2010 11:30,69490,111,,,10/5/2016 11:30,73907,141,,,10/5/2017 11:30,115363,93
,10/5/2010 11:45,67791,110.7,,,10/5/2016 11:45,73907,142,,,10/5/2017 11:45,115363,93
,10/5/2010 12:00,66092,110.5,,,10/5/2016 12:00,73907,142,,,10/5/2017 12:00,115363,94
,10/5/2010 12:15,67791,110.9,,,10/5/2016 12:15,73907,140,,,10/5/2017 12:15,115363,94
,10/5/2010 12:30,67791,111.2,,,10/5/2016 12:30,73907,139,,,10/5/2017 12:30,115363,96
,10/5/2010 12:45,67791,111.1,,,10/5/2016 12:45,73907,138,,,10/5/2017 12:45,115363,97
,10/5/2010 13:00,67791,111.4,,,10/5/2016 13:00,73907,137,,,10/5/2017 13:00,117741,96
,10/5/2010 13:15,67791,111.7,,,10/5/2016 13:15,73907,137,,,10/5/2017 13:15,115363,95
,10/5/2010 13:30,67791,112.6,,,10/5/2016 13:30,73907,138,,,10/5/2017 13:30,115363,94
,10/5/2010 13:45,67791,112.8,,,10/5/2016 13:45,75776,139,,,10/5/2017 13:45,115363,93
,10/5/2010 14:00,67791,112.6,,,10/5/2016 14:00,73907,139,,,10/5/2017 14:00,115363,93
,10/5/2010 14:15,67791,111.8,,,10/5/2016 14:15,73907,141,,,10/5/2017 14:15,115363,93
,10/5/2010 14:30,67791,111,,,10/5/2016 14:30,73907,143,,,10/5/2017 14:30,115363,93
,10/5/2010 14:45,66092,110.6,,,10/5/2016 14:45,73907,143,,,10/5/2017 14:45,115363,94
,10/5/2010 15:00,66092,110.5,,,10/5/2016 15:00,75776,141,,,10/5/2017 15:00,115363,95
,10/5/2010 15:15,66092,110.1,,,10/5/2016 15:15,75776,140,,,10/5/2017 15:15,117741,96
,10/5/2010 15:30,67791,110.4,,,10/5/2016 15:30,75776,139,,,10/5/2017 15:30,115363,97
,10/5/2010 15:45,66092,110.7,,,10/5/2016 15:45,75776,138,,,10/5/2017 15:45,117741,96
,10/5/2010 16:00,67791,111.7,,,10/5/2016 16:00,75776,138,,,10/5/2017 16:00,117741,95
,10/5/2010 16:15,66092,113,,,10/5/2016 16:15,75776,139,,,10/5/2017 16:15,117741,94
,10/5/2010 16:30,66092,113.5,,,10/5/2016 16:30,75776,139,,,10/5/2017 16:30,120290,94
,10/5/2010 16:45,66092,112.7,,,10/5/2016 16:45,75776,141,,,10/5/2017 16:45,120290,94
,10/5/2010 17:00,67791,111.4,,,10/5/2016 17:00,75776,142,,,10/5/2017 17:00,120290,94
,10/5/2010 17:15,69490,110.6,,,10/5/2016 17:15,75776,144,,,10/5/2017 17:15,117741,95
,10/5/2010 17:30,69490,110.1,,,10/5/2016 17:30,75776,145,,,10/5/2017 17:30,120290,95
,10/5/2010 17:45,67791,109.9,,,10/5/2016 17:45,75776,144,,,10/5/2017 17:45,120290,96
,10/5/2010 18:00,67791,109.8,,,10/5/2016 18:00,75776,143,,,10/5/2017 18:00,120290,96
,10/5/2010 18:15,67791,110,,,10/5/2016 18:15,75776,143,,,10/5/2017 18:15,120290,96
,10/5/2010 18:30,67791,110.5,,,10/5/2016 18:30,77815,143,,,10/5/2017 18:30,120290,98
,10/5/2010 18:45,67791,110.9,,,10/5/2016 18:45,77815,144,,,10/5/2017 18:45,120290,98
,10/5/2010 19:00,67791,111.9,,,10/5/2016 19:00,79854,145,,,10/5/2017 19:00,120290,97
,10/5/2010 19:15,67791,112.2,,,10/5/2016 19:15,77815,147,,,10/5/2017 19:15,122838,96
,10/5/2010 19:30,67791,111.8,,,10/5/2016 19:30,77815,148,,,10/5/2017 19:30,120290,96
,10/5/2010 19:45,67791,110.9,,,10/5/2016 19:45,77815,151,,,10/5/2017 19:45,122838,95
,10/5/2010 20:00,67791,110.2,,,10/5/2016 20:00,77815,153,,,10/5/2017 20:00,122838,95
,10/5/2010 20:15,67791,110.1,,,10/5/2016 20:15,77815,153,,,10/5/2017 20:15,122838,95
,10/5/2010 20:30,67791,109.7,,,10/5/2016 20:30,77815,152,,,10/5/2017 20:30,117741,95
,10/5/2010 20:45,67791,109.6,,,10/5/2016 20:45,77815,151,,,10/5/2017 20:45,120290,95
,10/5/2010 21:00,67791,109.8,,,10/5/2016 21:00,77815,151,,,10/5/2017 21:00,122838,96
,10/5/2010 21:15,67791,110.1,,,10/5/2016 21:15,77815,151,,,10/5/2017 21:15,122838,96
,10/5/2010 21:30,67791,110.5,,,10/5/2016 21:30,77815,151,,,10/5/2017 21:30,122838,98
,10/5/2010 21:45,67791,110.6,,,10/5/2016 21:45,77815,152,,,10/5/2017 21:45,122838,98
,10/5/2010 22:00,67791,111.2,,,10/5/2016 22:00,75776,153,,,10/5/2017 22:00,122838,96
,10/5/2010 22:15,67791,111.8,,,10/5/2016 22:15,75776,153,,,10/5/2017 22:15,120290,95
,10/5/2010 22:30,67791,112,,,10/5/2016 22:30,77815,154,,,10/5/2017 22:30,122838,94
,10/5/2010 22:45,66092,111.4,,,10/5/2016 22:45,75776,155,,,10/5/2017 22:45,125387,94
,10/5/2010 23:00,66092,110.7,,,10/5/2016 23:00,77815,156,,,10/5/2017 23:00,122838,93
,10/5/2010 23:15,67791,110.2,,,10/5/2016 23:15,75776,155,,,10/5/2017 23:15,122838,93
,10/5/2010 23:30,66092,110.1,,,10/5/2016 23:30,75776,153,,,10/5/2017 23:30,122838,94
,10/5/2010 23:45,67791,110,,,10/5/2016 23:45,75776,152,,,10/5/2017 23:45,120290,95
,10/6/2010 0:00,67791,110.3,,,10/6/2016 0:00,75776,151,,,10/6/2017 0:00,120290,96
,10/6/2010 0:15,67791,110.5,,,10/6/2016 0:15,75776,150,,,10/6/2017 0:15,122838,95
,10/6/2010 0:30,67791,111.3,,,10/6/2016 0:30,75776,149,,,10/6/2017 0:30,120290,94
,10/6/2010 0:45,67791,112.1,,,10/6/2016 0:45,75776,149,,,10/6/2017 0:45,122838,93
,10/6/2010 1:00,66092,113.1,,,10/6/2016 1:00,75776,149,,,10/6/2017 1:00,122838,92
,10/6/2010 1:15,67791,113.4,,,10/6/2016 1:15,75776,150,,,10/6/2017 1:15,120290,92
,10/6/2010 1:30,67791,113.6,,,10/6/2016 1:30,73907,151,,,10/6/2017 1:30,120290,91
,10/6/2010 1:45,67791,112.5,,,10/6/2016 1:45,75776,152,,,10/6/2017 1:45,120290,91
,10/6/2010 2:00,67791,111.5,,,10/6/2016 2:00,75776,151,,,10/6/2017 2:00,120290,92
,10/6/2010 2:15,66092,110.5,,,10/6/2016 2:15,75776,149,,,10/6/2017 2:15,120290,92
,10/6/2010 2:30,67791,111,,,10/6/2016 2:30,75776,147,,,10/6/2017 2:30,117741,92
,10/6/2010 2:45,67791,110.3,,,10/6/2016 2:45,73907,146,,,10/6/2017 2:45,120290,93
,10/6/2010 3:00,67791,110.7,,,10/6/2016 3:00,73907,145,,,10/6/2017 3:00,120290,95
,10/6/2010 3:15,67791,111.3,,,10/6/2016 3:15,73907,145,,,10/6/2017 3:15,120290,95
,10/6/2010 3:30,67791,111.2,,,10/6/2016 3:30,73907,144,,,10/6/2017 3:30,120290,94
,10/6/2010 3:45,67791,111.3,,,10/6/2016 3:45,73907,144,,,10/6/2017 3:45,120290,92
,10/6/2010 4:00,66092,112.7,,,10/6/2016 4:00,73907,144,,,10/6/2017 4:00,117741,92
,10/6/2010 4:15,67791,114,,,10/6/2016 4:15,73907,145,,,10/6/2017 4:15,117741,91
,10/6/2010 4:30,66092,113.9,,,10/6/2016 4:30,73907,146,,,10/6/2017 4:30,117741,91
,10/6/2010 4:45,67791,113.1,,,10/6/2016 4:45,73907,147,,,10/6/2017 4:45,120290,91
,10/6/2010 5:00,67791,112,,,10/6/2016 5:00,72038,147,,,10/6/2017 5:00,117741,91
,10/6/2010 5:15,66092,111.7,,,10/6/2016 5:15,73907,145,,,10/6/2017 5:15,117741,92
,10/6/2010 5:30,67791,111.1,,,10/6/2016 5:30,73907,144,,,10/6/2017 5:30,117741,92
,10/6/2010 5:45,67791,111,,,10/6/2016 5:45,73907,142,,,10/6/2017 5:45,115363,93
,10/6/2010 6:00,67791,111.4,,,10/6/2016 6:00,72038,142,,,10/6/2017 6:00,117741,94
,10/6/2010 6:15,67791,111.6,,,10/6/2016 6:15,73907,141,,,10/6/2017 6:15,117741,95
